id,product_name,category,price_clp,rating,store_name,sku
3535,Moto E40,celular,822000,2.7,MercadoLibre Chile,MOTCE03535
3536,The One,tv,1366000,2.7,PC Factory,PHITV03536
3537,Surface Pro 9,laptop,1800000,5.0,Hites,MICLA03537
3538,Smart TV,tv,1955000,2.6,La Polar,SHATV03538
3539,Yoga 7i,laptop,2048000,3.3,OutletCL,LENLA03539
3540,Mabe Deluxe 91,electrohogar,807000,4.4,SóloParaTi,MABEL03540
3541,TCL 11 76,tablet,513000,3.8,Paris,TCLTA03541
3542,U6H,tv,788000,4.5,TiendaElectro,HISTV03542
3543,OnePlus CE 3 Lite,celular,1019000,2.7,PC Factory,ONECE03543
3544,Apple 2024 94,smartwatch,93000,3.1,ABCDigital,APPSM03544
3545,Neo QLED 8K,tv,190000,4.7,Ripley,SAMTV03545
3546,Neo QLED 8K,tv,757000,5.0,Falabella,SAMTV03546
3547,Redmi 12,celular,609000,4.4,OutletCL,XIACE03547
3548,Lenovo Pad 98,tablet,205000,4.9,PC Factory,LENTA03548
3549,TCL 10 70,tablet,601000,3.8,Paris.cl,TCLTA03549
3550,Bravia X80,tv,398000,3.5,La Polar,SONTV03550
3551,Samsung Active 66,smartwatch,361000,4.1,La Polar,SAMSM03551
3552,Galaxy Z Fold5,celular,576000,5.0,SóloParaTi,SAMCE03552
3553,Galaxy Book2 Pro,laptop,1356000,3.1,PC Factory,SAMLA03553
3554,Crystal UHD,tv,1154000,3.0,TiendaElectro,SAMTV03554
3555,SoundSport,audio,337000,4.3,OutletCL,BOSAU03555
3556,Amazfit Watch 85,smartwatch,185000,4.4,Paris,AMASM03556
3557,Fly TWS,audio,252000,2.9,Hites,HARAU03557
3558,Black+Decker Pro 77,electrohogar,652000,4.1,PC Factory,BLAEL03558
3559,Apple Pro 28,smartwatch,448000,3.3,Hites,APPSM03559
3560,A6H,tv,522000,4.3,PC Factory,HISTV03560
3561,Live Pro 2,audio,66000,2.6,PC Factory,JBLAU03561
3562,Polaroid Alpha 64,camara,431000,4.9,MercadoLibre Chile,POLCA03562
3563,C645,tv,1560000,3.2,MercadoLibre Chile,TCLTV03563
3564,MacBook Air M1,laptop,457000,2.6,La Polar,APPLA03564
3565,Whirlpool Deluxe 42,electrohogar,71000,4.5,ABCDigital,WHIEL03565
3566,Crosshair 17,laptop,1241000,3.7,PC Factory,MSILA03566
3567,Soundcore Space,audio,210000,3.4,ABCDigital,ANKAU03567
3568,Alcatel 11 35,tablet,731000,3.1,Paris.cl,ALCTA03568
3569,Apple Pad 13,tablet,757000,4.6,Hites,APPTA03569
3570,Oster 2024 93,electrohogar,962000,5.0,Paris.cl,OSTEL03570
3571,Pavilion 15,laptop,1585000,4.2,Paris,HPLA03571
3572,Insta360 Alpha 24,camara,967000,3.4,Ripley,INSCA03572
3573,Major IV,audio,72000,3.7,TiendaElectro,MARAU03573
3574,Fitbit Watch 47,smartwatch,116000,2.6,Hites,FITSM03574
3575,Samsung Lite 35,tablet,400000,5.0,Ripley,SAMTA03575
3576,VivoBook 15,laptop,1667000,3.0,SóloParaTi,ASULA03576
3577,Tecno Pova 5,celular,1128000,4.5,OutletCL,TECCE03577
3578,Bravia X80,tv,1245000,4.6,SóloParaTi,SONTV03578
3579,Reno 11,celular,326000,3.2,ABCDigital,OPPCE03579
3580,Hamilton Beach Smart 81,electrohogar,292000,2.8,Paris,HAMEL03580
3581,Crosshair 17,laptop,1389000,3.3,PC Factory,MSILA03581
3582,Samsung Pro 84,electrohogar,84000,3.4,MercadoLibre Chile,SAMEL03582
3583,iPhone 15 Pro Max,celular,567000,3.3,ABCDigital,APPCE03583
3584,Swift 3,laptop,1455000,4.9,Falabella,ACELA03584
3585,4T-C,tv,515000,2.9,PC Factory,SHATV03585
3586,Fujifilm Coolpix 64,camara,1261000,3.5,SóloParaTi,FUJCA03586
3587,MateBook 14,laptop,703000,4.3,Paris.cl,HUALA03587
3588,Black+Decker Deluxe 60,electrohogar,1161000,4.3,PC Factory,BLAEL03588
3589,Hamilton Beach Deluxe 55,electrohogar,1033000,4.7,Paris,HAMEL03589
3590,Galaxy Book3,laptop,2392000,3.6,Ripley,SAMLA03590
3591,Polar 2024 3,smartwatch,292000,4.3,Paris,POLSM03591
3592,Ninja 2024 3,electrohogar,915000,4.1,Hites,NINEL03592
3593,HD 450BT,audio,29000,3.9,La Polar,SENAU03593
3594,Fit Pro,audio,229000,4.0,Falabella,BEAAU03594
3595,Bravia A80,tv,759000,3.5,SóloParaTi,SONTV03595
3596,U7H,tv,292000,4.3,Paris.cl,HISTV03596
3597,Canon EOS 39,camara,651000,3.8,ABCDigital,CANCA03597
3598,Xiaomi 10 11,tablet,468000,3.6,MercadoLibre Chile,XIATA03598
3599,Find X6,celular,571000,3.7,MercadoLibre Chile,OPPCE03599
3600,Surface Laptop Studio,laptop,353000,3.0,Paris,MICLA03600
3601,4K TX-65,tv,668000,3.0,PC Factory,PANTV03601
3602,MacBook Pro 14,laptop,742000,2.7,Ripley,APPLA03602
3603,Philips Smart 12,electrohogar,469000,4.9,ABCDigital,PHIEL03603
3604,KitchenAid Pro 4,electrohogar,310000,4.0,MercadoLibre Chile,KITEL03604
3605,Xiaomi 11 71,tablet,517000,3.8,SóloParaTi,XIATA03605
3606,Samsung Tab 41,tablet,201000,2.6,Ripley,SAMTA03606
3607,QuietComfort Earbuds,audio,222000,3.5,Ripley,BOSAU03607
3608,Apple Lite 76,tablet,611000,4.1,MercadoLibre Chile,APPTA03608
3609,Onyx Studio 7,audio,325000,2.5,PC Factory,HARAU03609
3610,Sony Alpha 28,camara,567000,3.3,TiendaElectro,SONCA03610
3611,Fit Pro,audio,253000,4.2,Paris,BEAAU03611
3612,Moto G14,celular,431000,2.6,ABCDigital,MOTCE03612
3613,Huawei Lite 89,smartwatch,243000,3.6,TiendaElectro,HUASM03613
3614,C645,tv,566000,4.6,MercadoLibre Chile,TCLTV03614
3615,U8H,tv,1974000,3.2,La Polar,HISTV03615
3616,Mabe Pro 75,electrohogar,467000,3.2,Paris,MABEL03616
3617,Realme GT 3,celular,983000,3.3,PC Factory,REACE03617
3618,Black+Decker Plus 55,electrohogar,999000,4.8,PC Factory,BLAEL03618
3619,MateBook X Pro,laptop,1156000,3.7,ABCDigital,HUALA03619
3620,Live Pro 2,audio,216000,4.7,Falabella,JBLAU03620
3621,Polar Watch 78,smartwatch,186000,3.4,Paris,POLSM03621
3622,Fujifilm Lumix 53,camara,389000,3.8,MercadoLibre Chile,FUJCA03622
3623,PUS8506,tv,1108000,3.1,Falabella,PHITV03623
3624,Redmi Note 13,celular,475000,4.4,Paris,XIACE03624
3625,Huawei Lite 16,smartwatch,139000,4.7,Hites,HUASM03625
3626,Polaroid Alpha 30,camara,1098000,4.7,Hites,POLCA03626
3627,Predator Helios,laptop,492000,4.7,Paris,ACELA03627
3628,Xiaomi 11 71,tablet,110000,2.9,OutletCL,XIATA03628
3629,UK4,tv,550000,3.8,Hites,TOSTV03629
3630,Realme Lite 61,tablet,378000,3.1,Ripley,REATA03630
3631,ATH-S220,audio,349000,4.0,ABCDigital,AUDAU03631
3632,Mabe Plus 38,electrohogar,660000,4.7,MercadoLibre Chile,MABEL03632
3633,Indy Evo,audio,143000,2.9,Hites,SKUAU03633
3634,SoundSport,audio,182000,3.6,SóloParaTi,BOSAU03634
3635,Black+Decker Pro 5,electrohogar,525000,4.3,Ripley,BLAEL03635
3636,Reno 10,celular,180000,3.1,ABCDigital,OPPCE03636
3637,Hamilton Beach 2024 61,electrohogar,513000,3.5,SóloParaTi,HAMEL03637
3638,Samsung Plus 99,electrohogar,566000,4.9,PC Factory,SAMEL03638
3639,SRS-XB13,audio,232000,3.9,PC Factory,SONAU03639
3640,Ninja Pro 14,electrohogar,859000,2.7,SóloParaTi,NINEL03640
3641,Suunto 2024 26,smartwatch,244000,3.4,SóloParaTi,SUUSM03641
3642,Olympus HERO 96,camara,1542000,3.3,OutletCL,OLYCA03642
3643,Ninja Smart 27,electrohogar,1013000,4.7,Ripley,NINEL03643
3644,QuietComfort Earbuds,audio,271000,4.9,Falabella,BOSAU03644
3645,Insta360 Alpha 62,camara,1100000,3.1,PC Factory,INSCA03645
3646,Hamilton Beach Smart 17,electrohogar,258000,2.7,La Polar,HAMEL03646
3647,Vivo V29,celular,1081000,4.8,Paris.cl,VIVCE03647
3648,Redmi 12,celular,951000,4.9,Paris,XIACE03648
3649,Alienware m16,laptop,745000,4.8,TiendaElectro,DELLA03649
3650,QLED Q80,tv,385000,3.5,La Polar,SAMTV03650
3651,Apple Pad 66,tablet,650000,4.9,Hites,APPTA03651
3652,Polaroid Lumix 43,camara,1991000,3.3,Paris.cl,POLCA03652
3653,Whirlpool 2024 90,electrohogar,439000,4.9,Ripley,WHIEL03653
3654,UK4,tv,1698000,2.8,Paris.cl,TOSTV03654
3655,Amazfit Pro 52,smartwatch,57000,2.9,Falabella,AMASM03655
3656,MacBook Pro 14,laptop,1542000,4.3,Paris,APPLA03656
3657,Suunto Watch 97,smartwatch,199000,4.9,PC Factory,SUUSM03657
3658,Swift 3,laptop,1539000,4.2,Hites,ACELA03658
3659,Huawei Watch 46,smartwatch,443000,4.5,PC Factory,HUASM03659
3660,Apple Watch 65,smartwatch,179000,4.6,MercadoLibre Chile,APPSM03660
3661,Philips Deluxe 87,electrohogar,358000,4.1,MercadoLibre Chile,PHIEL03661
3662,Galaxy F54,celular,896000,4.3,OutletCL,SAMCE03662
3663,UK4,tv,967000,3.7,Paris,TOSTV03663
3664,KitchenAid Plus 4,electrohogar,346000,3.2,PC Factory,KITEL03664
3665,MateBook D15,laptop,1297000,2.9,Paris.cl,HUALA03665
3666,Moto G14,celular,174000,3.7,SóloParaTi,MOTCE03666
3667,Fujifilm HERO 92,camara,957000,2.8,ABCDigital,FUJCA03667
3668,LG Deluxe 27,electrohogar,874000,4.6,Paris,LGEL03668
3669,Pavilion 15,laptop,1858000,3.1,TiendaElectro,HPLA03669
3670,ExpertBook,laptop,1885000,2.6,Paris,ASULA03670
3671,Insta360 EOS 97,camara,1866000,2.9,Paris.cl,INSCA03671
3672,Garmin Pro 13,smartwatch,55000,3.8,SóloParaTi,GARSM03672
3673,OLED S95,tv,1327000,4.2,Paris,SAMTV03673
3674,Samsung Watch 72,smartwatch,213000,3.5,TiendaElectro,SAMSM03674
3675,Studio Pro,audio,231000,4.3,La Polar,BEAAU03675
3676,Kodak Alpha 54,camara,1994000,3.5,MercadoLibre Chile,KODCA03676
3677,Aspire 5,laptop,1986000,2.9,OutletCL,ACELA03677
3678,Fit Pro,audio,190000,4.0,Falabella,BEAAU03678
3679,Vivo Y27,celular,682000,3.8,ABCDigital,VIVCE03679
3680,Samsung Smart 3,electrohogar,747000,3.9,Falabella,SAMEL03680
3681,Oster Deluxe 20,electrohogar,805000,3.2,MercadoLibre Chile,OSTEL03681
3682,The One,tv,1561000,4.6,SóloParaTi,PHITV03682
3683,Bravia X80,tv,1767000,3.0,SóloParaTi,SONTV03683
3684,Aura Studio 3,audio,310000,4.1,OutletCL,HARAU03684
3685,QuietComfort 45,audio,203000,4.7,Ripley,BOSAU03685
3686,Polaroid Coolpix 6,camara,544000,4.9,MercadoLibre Chile,POLCA03686
3687,Vostro,laptop,584000,3.4,Falabella,DELLA03687
3688,Alienware m16,laptop,1206000,4.4,Paris.cl,DELLA03688
3689,Inspiron 15,laptop,1993000,3.6,Paris,DELLA03689
3690,SRS-XB13,audio,128000,4.0,TiendaElectro,SONAU03690
3691,Ninja 2024 51,electrohogar,399000,3.7,Paris.cl,NINEL03691
3692,Olympus HERO 76,camara,1731000,4.1,Hites,OLYCA03692
3693,Redmi Note 12 Pro,celular,1036000,2.9,Paris.cl,XIACE03693
3694,Gaming TV,tv,320000,2.8,Falabella,AOCTV03694
3695,Surface Pro 9,laptop,2093000,3.6,ABCDigital,MICLA03695
3696,Aspire 5,laptop,384000,4.8,Hites,ACELA03696
3697,Canon Lumix 56,camara,191000,3.3,PC Factory,CANCA03697
3698,Suunto Watch 84,smartwatch,170000,4.3,MercadoLibre Chile,SUUSM03698
3699,A78,celular,205000,3.1,OutletCL,OPPCE03699
3700,TCL 10 76,tablet,269000,2.8,MercadoLibre Chile,TCLTA03700
3701,Surface Pro 9,laptop,1922000,3.5,TiendaElectro,MICLA03701
3702,NanoCell 75,tv,929000,4.5,MercadoLibre Chile,LGTV03702
3703,iPhone 15,celular,845000,3.9,Hites,APPCE03703
3704,Pavilion 15,laptop,496000,4.3,ABCDigital,HPLA03704
3705,GoPro Coolpix 94,camara,1232000,3.3,MercadoLibre Chile,GOPCA03705
3706,Emberton II,audio,325000,4.4,PC Factory,MARAU03706
3707,iPhone 13,celular,1000000,4.4,OutletCL,APPCE03707
3708,Fossil Active 77,smartwatch,290000,3.5,Paris.cl,FOSSM03708
3709,Moto Edge 40,celular,341000,3.3,Falabella,MOTCE03709
3710,4T-C,tv,205000,4.1,Paris.cl,SHATV03710
3711,Whirlpool Plus 40,electrohogar,945000,4.1,SóloParaTi,WHIEL03711
3712,Galaxy F54,celular,984000,3.0,Hites,SAMCE03712
3713,Alcatel 11 97,tablet,419000,3.3,OutletCL,ALCTA03713
3714,Vivo Y36,celular,829000,2.8,Hites,VIVCE03714
3715,C350,tv,1393000,2.5,TiendaElectro,TOSTV03715
3716,Fossil 2024 12,smartwatch,210000,2.7,Paris.cl,FOSSM03716
3717,Fitbit Lite 39,smartwatch,186000,3.6,Falabella,FITSM03717
3718,Fitbit Lite 61,smartwatch,204000,4.2,Hites,FITSM03718
3719,Crystal UHD,tv,609000,2.5,TiendaElectro,SAMTV03719
3720,Major IV,audio,253000,3.7,PC Factory,MARAU03720
3721,Amazon Tab 77,tablet,226000,3.2,Ripley,AMATA03721
3722,Realme Pad 92,tablet,170000,4.8,Hites,REATA03722
3723,Hamilton Beach Smart 48,electrohogar,400000,3.4,TiendaElectro,HAMEL03723
3724,Whirlpool Deluxe 91,electrohogar,124000,2.5,SóloParaTi,WHIEL03724
3725,Crosshair 17,laptop,883000,2.8,Paris,MSILA03725
3726,Onyx Studio 7,audio,94000,2.5,PC Factory,HARAU03726
3727,Galaxy Book2 Pro,laptop,759000,4.0,Paris.cl,SAMLA03727
3728,Black+Decker Deluxe 29,electrohogar,248000,3.7,Paris.cl,BLAEL03728
3729,VivoBook 15,laptop,1081000,3.3,MercadoLibre Chile,ASULA03729
3730,Live Pro 2,audio,122000,2.6,Falabella,JBLAU03730
3731,Bravia X80,tv,380000,3.3,Paris.cl,SONTV03731
3732,Studio Pro,audio,284000,2.6,OutletCL,BEAAU03732
3733,Moto G84,celular,1122000,4.4,ABCDigital,MOTCE03733
3734,OLED 808,tv,1911000,3.5,TiendaElectro,PHITV03734
3735,Panasonic Lumix 77,camara,1979000,4.0,ABCDigital,PANCA03735
3736,Vostro,laptop,1294000,4.9,Paris.cl,DELLA03736
3737,Moto G54,celular,196000,2.7,MercadoLibre Chile,MOTCE03737
3738,MacBook Air M2,laptop,947000,3.7,Hites,APPLA03738
3739,Apple Tab 39,tablet,295000,3.0,Hites,APPTA03739
3740,Alcatel Lite 80,tablet,658000,3.9,OutletCL,ALCTA03740
3741,Xiaomi Active 32,smartwatch,400000,2.8,Paris.cl,XIASM03741
3742,Apple Active 49,smartwatch,338000,4.3,ABCDigital,APPSM03742
3743,UHD 4K,tv,876000,5.0,ABCDigital,AOCTV03743
3744,Huawei Watch 30,smartwatch,96000,3.9,MercadoLibre Chile,HUASM03744
3745,U7H,tv,184000,4.4,MercadoLibre Chile,HISTV03745
3746,CX Plus,audio,164000,3.1,Ripley,SENAU03746
3747,Emberton II,audio,292000,4.3,La Polar,MARAU03747
3748,Alienware m16,laptop,1816000,3.3,OutletCL,DELLA03748
3749,Fujifilm Coolpix 3,camara,1089000,3.2,Falabella,FUJCA03749
3750,Suunto Active 1,smartwatch,307000,4.2,Paris,SUUSM03750
3751,Neo QLED 8K,tv,779000,2.8,Paris.cl,SAMTV03751
3752,Alcatel Pad 94,tablet,707000,4.5,MercadoLibre Chile,ALCTA03752
3753,Tecno Spark 10,celular,1116000,4.7,Paris.cl,TECCE03753
3754,Hamilton Beach Deluxe 2,electrohogar,107000,3.4,SóloParaTi,HAMEL03754
3755,Stockwell II,audio,315000,3.4,La Polar,MARAU03755
3756,TUF Gaming,laptop,1670000,4.1,SóloParaTi,ASULA03756
3757,Realme Narzo 60,celular,595000,4.1,Paris,REACE03757
3758,TUF Gaming,laptop,1266000,3.2,TiendaElectro,ASULA03758
3759,ExpertBook,laptop,875000,3.1,Hites,ASULA03759
3760,Philips Smart 57,electrohogar,547000,3.8,SóloParaTi,PHIEL03760
3761,Fossil Watch 72,smartwatch,261000,4.9,TiendaElectro,FOSSM03761
3762,Soundcore Space,audio,275000,4.5,Ripley,ANKAU03762
3763,Mabe Plus 76,electrohogar,869000,3.9,Ripley,MABEL03763
3764,TUF Gaming,laptop,2188000,2.7,ABCDigital,ASULA03764
3765,KitchenAid Plus 11,electrohogar,75000,3.4,Paris,KITEL03765
3766,Smart TV,tv,1485000,4.7,La Polar,SHATV03766
3767,Polaroid Coolpix 41,camara,1377000,2.6,La Polar,POLCA03767
3768,Panasonic Lumix 16,camara,169000,4.1,Ripley,PANCA03768
3769,Moto G54,celular,214000,4.2,Paris.cl,MOTCE03769
3770,Galaxy Book2 Pro,laptop,2418000,3.6,PC Factory,SAMLA03770
3771,KitchenAid Deluxe 17,electrohogar,760000,3.1,Hites,KITEL03771
3772,Alcatel 11 67,tablet,207000,4.8,Paris,ALCTA03772
3773,Z870,tv,360000,3.7,PC Factory,TOSTV03773
3774,Alcatel 10 63,tablet,240000,2.7,Paris.cl,ALCTA03774
3775,TCL Lite 50,tablet,679000,4.3,MercadoLibre Chile,TCLTA03775
3776,Neo QLED 8K,tv,467000,4.9,Hites,SAMTV03776
3777,Fujifilm HERO 49,camara,1347000,3.2,OutletCL,FUJCA03777
3778,Fit Pro,audio,362000,3.9,Paris,BEAAU03778
3779,Whirlpool 2024 38,electrohogar,293000,3.4,PC Factory,WHIEL03779
3780,Onyx Studio 7,audio,20000,2.7,OutletCL,HARAU03780
3781,Poco X6,celular,920000,2.6,La Polar,XIACE03781
3782,iPhone 13,celular,276000,4.0,La Polar,APPCE03782
3783,ThinkPad X1,laptop,1995000,2.7,OutletCL,LENLA03783
3784,Redmi Note 12 Pro,celular,397000,4.4,OutletCL,XIACE03784
3785,Bravia X90,tv,1155000,2.5,TiendaElectro,SONTV03785
3786,Black+Decker Smart 65,electrohogar,212000,4.0,OutletCL,BLAEL03786
3787,Hamilton Beach Smart 89,electrohogar,1035000,4.1,Paris,HAMEL03787
3788,OLED S95,tv,1866000,3.3,OutletCL,SAMTV03788
3789,C350,tv,1572000,4.1,Paris,TOSTV03789
3790,Realme C55,celular,859000,4.4,Ripley,REACE03790
3791,Fit Pro,audio,239000,4.6,Falabella,BEAAU03791
3792,Amazfit Active 5,smartwatch,401000,3.9,MercadoLibre Chile,AMASM03792
3793,Galaxy F54,celular,551000,3.8,Hites,SAMCE03793
3794,Pavilion 15,laptop,2235000,3.4,La Polar,HPLA03794
3795,Apple Lite 24,smartwatch,204000,2.6,Paris.cl,APPSM03795
3796,Apple Lite 39,tablet,109000,3.6,TiendaElectro,APPTA03796
3797,TUF Gaming,laptop,2491000,4.2,TiendaElectro,ASULA03797
3798,Major IV,audio,15000,2.7,SóloParaTi,MARAU03798
3799,Alcatel 11 43,tablet,241000,4.8,Hites,ALCTA03799
3800,Lenovo 10 11,tablet,127000,4.9,SóloParaTi,LENTA03800
3801,Galaxy Book3,laptop,1163000,4.5,SóloParaTi,SAMLA03801
3802,Yoga 7i,laptop,1239000,3.8,SóloParaTi,LENLA03802
3803,Apple Watch 24,smartwatch,326000,3.9,SóloParaTi,APPSM03803
3804,Canon EOS 3,camara,1372000,4.6,Paris.cl,CANCA03804
3805,MateBook X Pro,laptop,2031000,4.7,Hites,HUALA03805
3806,Mabe 2024 68,electrohogar,484000,4.1,Ripley,MABEL03806
3807,Realme 10,celular,987000,3.6,Falabella,REACE03807
3808,Xiaomi Active 46,smartwatch,129000,3.4,Falabella,XIASM03808
3809,TCL 10 16,tablet,535000,4.2,Falabella,TCLTA03809
3810,Vivo T2,celular,421000,4.3,ABCDigital,VIVCE03810
3811,MacBook Pro 14,laptop,1220000,2.5,PC Factory,APPLA03811
3812,4K TX-65,tv,858000,4.6,OutletCL,PANTV03812
3813,VIERA MX800,tv,1719000,2.9,Paris.cl,PANTV03813
3814,Philips Deluxe 3,electrohogar,1004000,3.1,PC Factory,PHIEL03814
3815,Olympus Lumix 37,camara,223000,4.4,Ripley,OLYCA03815
3816,Crusher Evo,audio,213000,4.8,SóloParaTi,SKUAU03816
3817,TCL 10 43,tablet,276000,3.8,ABCDigital,TCLTA03817
3818,Fujifilm Alpha 46,camara,1519000,3.4,MercadoLibre Chile,FUJCA03818
3819,Gaming TV,tv,1519000,3.5,Paris,AOCTV03819
3820,OnePlus CE 3 Lite,celular,601000,3.0,Hites,ONECE03820
3821,Studio Pro,audio,400000,4.2,La Polar,BEAAU03821
3822,Fujifilm Alpha 72,camara,1531000,3.4,MercadoLibre Chile,FUJCA03822
3823,Huawei Lite 27,tablet,705000,4.2,MercadoLibre Chile,HUATA03823
3824,Z870,tv,1076000,3.7,PC Factory,TOSTV03824
3825,Suunto 2024 61,smartwatch,190000,2.7,PC Factory,SUUSM03825
3826,ZenBook 14,laptop,1621000,3.6,Paris,ASULA03826
3827,Huawei Pad 72,tablet,284000,3.2,TiendaElectro,HUATA03827
3828,Galaxy Book3,laptop,546000,3.3,OutletCL,SAMLA03828
3829,Fossil 2024 95,smartwatch,429000,2.7,Falabella,FOSSM03829
3830,GoPro Lumix 12,camara,866000,2.9,OutletCL,GOPCA03830
3831,GoPro Alpha 95,camara,468000,3.8,La Polar,GOPCA03831
3832,Amazon Lite 75,tablet,170000,3.2,Paris,AMATA03832
3833,Suunto Watch 19,smartwatch,389000,4.6,ABCDigital,SUUSM03833
3834,Aura Studio 3,audio,286000,3.9,OutletCL,HARAU03834
3835,WF-1000XM5,audio,181000,3.4,Ripley,SONAU03835
3836,Apple 11 96,tablet,647000,4.3,TiendaElectro,APPTA03836
3837,Fujifilm Alpha 46,camara,1327000,3.6,TiendaElectro,FUJCA03837
3838,MateBook D15,laptop,2438000,2.9,ABCDigital,HUALA03838
3839,Aura Studio 3,audio,49000,3.2,OutletCL,HARAU03839
3840,Apple Pad 28,tablet,232000,3.2,Ripley,APPTA03840
3841,Fitbit 2024 28,smartwatch,436000,4.7,Falabella,FITSM03841
3842,Z870,tv,1261000,4.7,Hites,TOSTV03842
3843,MateBook X Pro,laptop,529000,3.9,Hites,HUALA03843
3844,Garmin Lite 86,smartwatch,309000,3.2,TiendaElectro,GARSM03844
3845,Samsung Pro 10,smartwatch,301000,3.1,Falabella,SAMSM03845
3846,Galaxy Z Flip5,celular,662000,2.8,TiendaElectro,SAMCE03846
3847,Samsung Pro 49,smartwatch,149000,3.1,MercadoLibre Chile,SAMSM03847
3848,Huawei Active 71,smartwatch,206000,2.8,Paris.cl,HUASM03848
3849,Fossil Active 13,smartwatch,115000,4.3,OutletCL,FOSSM03849
3850,Pixel 7a,celular,585000,3.2,Falabella,GOOCE03850
3851,QLED Q80,tv,982000,3.5,PC Factory,SAMTV03851
3852,Polaroid Coolpix 40,camara,629000,2.8,OutletCL,POLCA03852
3853,Soundcore Space,audio,207000,2.6,OutletCL,ANKAU03853
3854,Microsoft Pad 36,tablet,342000,4.6,ABCDigital,MICTA03854
3855,Hesh Evo,audio,247000,3.5,TiendaElectro,SKUAU03855
3856,Lenovo 11 33,tablet,337000,3.5,Paris.cl,LENTA03856
3857,Huawei Pro 94,smartwatch,110000,3.3,Falabella,HUASM03857
3858,Soundcore Life,audio,127000,3.3,MercadoLibre Chile,ANKAU03858
3859,Black+Decker Deluxe 90,electrohogar,1043000,4.5,TiendaElectro,BLAEL03859
3860,QuietComfort 45,audio,316000,3.7,SóloParaTi,BOSAU03860
3861,PUS8506,tv,402000,2.9,MercadoLibre Chile,PHITV03861
3862,NanoCell 75,tv,1783000,4.6,PC Factory,LGTV03862
3863,KitchenAid Plus 92,electrohogar,269000,2.5,OutletCL,KITEL03863
3864,Galaxy Book2 Pro,laptop,1836000,4.2,La Polar,SAMLA03864
3865,Realme 11,celular,861000,3.0,MercadoLibre Chile,REACE03865
3866,KitchenAid Deluxe 73,electrohogar,256000,4.1,Paris.cl,KITEL03866
3867,ZenBook 14,laptop,773000,4.0,TiendaElectro,ASULA03867
3868,Predator Helios,laptop,1156000,3.5,Hites,ACELA03868
3869,Philips Plus 86,electrohogar,182000,2.8,PC Factory,PHIEL03869
3870,Polar Pro 47,smartwatch,295000,5.0,Paris.cl,POLSM03870
3871,Insta360 Alpha 58,camara,676000,3.2,SóloParaTi,INSCA03871
3872,KitchenAid Pro 57,electrohogar,528000,4.2,SóloParaTi,KITEL03872
3873,GoPro EOS 33,camara,1334000,4.7,SóloParaTi,GOPCA03873
3874,Black+Decker Smart 20,electrohogar,387000,4.4,Paris.cl,BLAEL03874
3875,Polaroid EOS 61,camara,1100000,4.9,SóloParaTi,POLCA03875
3876,Apple Tab 64,tablet,743000,4.1,Falabella,APPTA03876
3877,MOMENTUM 4,audio,60000,4.1,ABCDigital,SENAU03877
3878,C350,tv,760000,5.0,OutletCL,TOSTV03878
3879,4T-C,tv,1346000,2.9,Falabella,SHATV03879
3880,Soundcore Life,audio,392000,3.8,ABCDigital,ANKAU03880
3881,Onyx Studio 7,audio,99000,2.6,Ripley,HARAU03881
3882,Samsung Lite 63,smartwatch,373000,2.8,MercadoLibre Chile,SAMSM03882
3883,OLED 808,tv,1106000,2.8,MercadoLibre Chile,PHITV03883
3884,Huawei Lite 89,smartwatch,419000,4.4,OutletCL,HUASM03884
3885,CX Plus,audio,157000,4.5,Hites,SENAU03885
3886,Realme C55,celular,606000,3.7,Paris.cl,REACE03886
3887,Smart TV,tv,309000,3.5,PC Factory,AOCTV03887
3888,KitchenAid Smart 66,electrohogar,731000,3.9,Paris.cl,KITEL03888
3889,Insta360 HERO 45,camara,1751000,4.0,SóloParaTi,INSCA03889
3890,4T-C,tv,1295000,2.7,Paris.cl,SHATV03890
3891,Sony HERO 48,camara,286000,3.1,Paris.cl,SONCA03891
3892,Bravia X80,tv,1797000,4.4,OutletCL,SONTV03892
3893,ThinkBook,laptop,1596000,4.5,Hites,LENLA03893
3894,Sony Lumix 74,camara,1317000,4.6,TiendaElectro,SONCA03894
3895,Polar Pro 47,smartwatch,336000,2.6,MercadoLibre Chile,POLSM03895
3896,Tecno Spark 10,celular,515000,3.8,PC Factory,TECCE03896
3897,Garmin Watch 8,smartwatch,215000,3.4,SóloParaTi,GARSM03897
3898,Moto G54,celular,857000,4.8,TiendaElectro,MOTCE03898
3899,Galaxy A34,celular,623000,3.2,Ripley,SAMCE03899
3900,Amazfit Pro 88,smartwatch,131000,3.6,Ripley,AMASM03900
3901,The Frame,tv,1444000,3.7,TiendaElectro,SAMTV03901
3902,U6H,tv,1709000,3.9,La Polar,HISTV03902
3903,Xiaomi Lite 63,smartwatch,235000,4.5,SóloParaTi,XIASM03903
3904,Inspiron 15,laptop,487000,4.0,Paris.cl,DELLA03904
3905,Ninja Smart 6,electrohogar,447000,4.5,MercadoLibre Chile,NINEL03905
3906,Huawei 11 24,tablet,364000,3.5,Ripley,HUATA03906
3907,Fujifilm Lumix 61,camara,1004000,4.8,OutletCL,FUJCA03907
3908,Amazon 11 79,tablet,375000,3.8,MercadoLibre Chile,AMATA03908
3909,Vostro,laptop,1775000,3.5,TiendaElectro,DELLA03909
3910,MateBook 14,laptop,1044000,4.6,Paris.cl,HUALA03910
